website,domain,school_name,phone,grades,csz,street_address
,,Montgomery Elementary, (707) 632-5221,K-8,"Cazadero, CA 95421-0286",18620 Fort Ross Road
http://www.mpusd.k12.ca.us,mpusd.k12.ca.us,Monterey Peninsula Unified School District, (831) 645-1200,K-12,"Monterey, CA 93942-1031",700 Pacific Street
http://www.monterey.k12.ca.us,monterey.k12.ca.us,Monterey County Office Of Education, (831) 755-0300,K-12,"Salinas, CA 93912-0851",901 Blanco Circle
http://www.montecitou.org,montecitou.org,Montecito Union Elementary, (805) 969-3249,K-6,"Santa Barbara, CA 93108-2131",385 San Ysidro Road
http://www.montebello.k12.ca.us,montebello.k12.ca.us,Montebello Unified School District, (323) 887-7900,K-12,"Montebello, CA 90640-4729",123 South Montebello Boulevard
http://www.mcfarlandusd.com,mcfarlandusd.com,Mcfarland Unified, (661) 792-3081,K-12,"Mcfarland, CA 93250-1121",601 Second Street
http://www.fuhsd.org,fuhsd.org,North County Regional Occupational Center Program (Roc P), (408) 522-2201,9-12,"Sunnyvale, CA 94087",589 West Fremont Avenue
http://www.ncjusd.k12.ca.us,ncjusd.k12.ca.us,North County Joint Union Elementary, (831) 637-5574,K-8,"Hollister, CA 95023-9366",500 Spring Grove Road
http://www.norris.k12.ca.us,norris.k12.ca.us,Norris Elementary, (661) 387-7000,K-8,"Bakersfield, CA 93312-9005",6940 Calloway Drive
http://www.nicasioschool.org,nicasioschool.org,Nicasio, (415) 662-2184,K-8,"Nicasio, CA 94946",5555 Nicasio Valley Road
http://www.nmusd.us,nmusd.us,Newport-Mesa Unified School District, (714) 424-5000,PK-12,"Costa Mesa, CA 92626-4300","2985 Bear Street, Building A"
http://www.nclusd.k12.ca.us,nclusd.k12.ca.us,Newman-Crows Landing Unified School District, (209) 862-2933,K-12,"Newman, CA 95360-1199",1162 Main Street
http://www.newhallschooldistrict.net,newhallschooldistrict.net,Newhall, (661) 291-4000,K-6,"Valencia, CA 91355-3000","25375 Orchard Village Road, Suite 200"
http://www.newcastle.k12.ca.us,newcastle.k12.ca.us,Newcastle Elementary, (916) 259-2832,K-12,"Newcastle, CA 95658-9723",450 Main Street
http://www.newarkunified.org,newarkunified.org,Newark Unified, (510) 818-4103,K-12,"Newark, CA 94560-0385",5715 Musick Avenue
http://njesd-ca.schoolloop.com,njesd-ca.schoolloop.com,New Jerusalem Elementary, (209) 740-4699,K-12,"Tracy, CA 95304-8824",31400 South Koster Road
,,New Hope Elementary, (209) 794-2376,K-8,"Thornton, CA 95686-0238",26675 North Sacramento Boulevard
http://www.nhusd.k12.ca.us,nhusd.k12.ca.us,New Haven Unified School District, (510) 471-1100,K-12,"Union City, CA 94587-4402",34200 Alvarado-Niles Road
http://www.njuhsd.com,njuhsd.com,Nevada Joint Union High School District, (530) 273-3351,"K-2, 9-12","Grass Valley, CA 95945-5024",11645 Ridge Road
http://www.nevco.org,nevco.org,Nevada County Office Of Education, (530) 478-6400,K-12,"Nevada City, CA 95959-3117",112 Nevada City Highway
http://www.ncsd.k12.ca.us,ncsd.k12.ca.us,Nevada City Elementary, (530) 265-1820,K-8,"Nevada City, CA 95959-2952",800 Hoover Lane
http://www.needlesusd.org,needlesusd.org,Needles Unified, (760) 326-3891,K-12,"Needles, CA 92363-2623",1900 Erin Drive
http://www.natomas.k12.ca.us,natomas.k12.ca.us,Natomas Unified School District, (916) 567-5400,K-12,"Sacramento, CA 95834-1905",1901 Arena Boulevard
http://nsd.us,nsd.us,National Elementary, (619) 336-7500,PK-8,"National City, CA 91950-4827",1500 N Avenue
http://www.nvusd.org,nvusd.org,Napa Valley Unified School District, (707) 253-3715,PK-12,"Napa, CA 94558-4931",2425 Jefferson Street
,,Napa County Rop, (707) 253-6831,10-12,"Napa, CA 94558",4032 Maher Street
http://www.napacoe.org,napacoe.org,Napa County Office Of Education, (707) 253-6810,PK-12,"Napa, CA 94559-3625",2121 Imola Avenue
http://www.murrieta.k12.ca.us,murrieta.k12.ca.us,Murrieta Valley Unified, (951) 696-1600,K-12,"Murrieta, CA 92562-7021",41870 Mcalby Court
http://mccloudelementary.webs.com/,mccloudelementary.webs.com,Mccloud Union Elementary, (530) 964-2133,K-8,"Mccloud, CA 96057-0700",332 Hamilton Way
http://www.mccabeschool.net,mccabeschool.net,Mccabe Union Elementary, (760) 335-5200,K-8,"El Centro, CA 92243-9507",701 West Mccabe Road
http://www.maxwell.k12.ca.us,maxwell.k12.ca.us,Maxwell Unified, (530) 438-2052,K-12,"Maxwell, CA 95955-0788",515 Oak Street
http://www.lmusd.org,lmusd.org,Lucia Mar Unified, (805) 474-3000,PK-12,"Arroyo Grande, CA 93420-4000",602 Orchard Street
http://www.lucernevalleyusd.org,lucernevalleyusd.org,Lucerne Valley Unified, (760) 248-6108,K-12,"Lucerne Valley, CA 92356-7678",8560 Aliento Road
http://www.lucerne.k12.ca.us,lucerne.k12.ca.us,Lucerne Elementary, (707) 274-5578,K-8,"Lucerne, CA 95458-1083",3351 Country Club Drive
http://www.orcutt-schools.net/public,orcutt-schools.net,Orcutt Union Elementary School District, (805) 938-8900,K-12,"Orcutt, CA 93455-5300",500 Dyer Street
http://www.orchardsd.org,orchardsd.org,Orchard Elementary, (408) 944-0397,K-8,"San Jose, CA 95131-1602",921 Fox Lane
http://www.orangeusd.org,orangeusd.org,Orange Unified School District, (714) 628-4000,PK-12,"Orange, CA 92867-4434",1401 North Handy Street
http://www.ocde.us,ocde.us,Orange County Department Of Education, (714) 966-4000,K-12,"Costa Mesa, CA 92628-9050",200 Kalmus Drive
http://www.orangecenter.org,orangecenter.org,Orange Center, (559) 237-0437,K-12,"Fresno, CA 93706-5615",3530 South Cherry Avenue
http://www.omsd.net,omsd.net,Ontario-Montclair Elementary School District, (909) 459-2500,PK-8,"Ontario, CA 91762-3026",950 West D Street
http://www.onepurposeschool.org,onepurposeschool.org,One Purpose, (415) 657-0277,Ungraded,"San Francisco, CA 94124",948 Hollister Avenue
http://www.oldadobe.org,oldadobe.org,Old Adobe Union, (707) 765-4322,K-6,"Petaluma, CA 94954-4450",845 Crinella Drive
http://www.ojai.k12.ca.us,ojai.k12.ca.us,Ojai Unified School District, (805) 640-4300,K-12,"Ojai, CA 93023-2819",414 East Ojai Avenue
http://www.oside.us,oside.us,Oceanside Unified School District, (760) 966-4000,K-12,"Oceanside, CA 92058-2326",2111 Mission Avenue
http://www.oceanviewsd.org/,oceanviewsd.org,Ocean View School District, (805) 488-4441,K-8,"Oxnard, CA 93033-6864",4200 Olds Road
http://www.ovsd.org,ovsd.org,Ocean View, (714) 847-2551,K-8,"Huntington Beach, CA 92647-5569",17200 Pinehurst Lane
http://www.ouesd.k12.ca.us,ouesd.k12.ca.us,Oakley Union Elementary, (925) 625-0700,K-8,"Oakley, CA 94561-4617",91 Mercedes Lane
http://www.ousd.k12.ca.us,ousd.k12.ca.us,Oakland Unified School District, (510) 879-8582,PK-12,"Oakland, CA 94606",1025 Second Ave
http://www.ojusd.org,ojusd.org,Oakdale Joint Unified, (209) 848-4884,K-12,"Oakdale, CA 95361-3935",168 South Third Avenue
http://www.myoakview.com,myoakview.com,Oak View Union Elementary, (209) 368-0636,K-8,"Acampo, CA 95220-9624",7474 East Collier Road
http://www.oakvalleyschool.org,oakvalleyschool.org,Oak Valley Union Elementary, (559) 688-2908,K-8,"Tulare, CA 93274-9607",24500 Road 68
http://www.oakrunschool.org,oakrunschool.org,Oak Run Elementary, (530) 472-3241,PK-8,"Oak Run, CA 96069-0048",27635 Oak Run To Fern Road
http://www.oakparkusd.org,oakparkusd.org,Oak Park Unified, (818) 735-3200,K-12,"Oak Park, CA 91377-1002",5801 East Conifer Street
http://www.ogusd.org,ogusd.org,Oak Grove Union Elementary, (707) 545-0171,K-12,"Santa Rosa, CA 95401-5566",5299 Hall Road
http://www.pbvusd.net,pbvusd.net,Panama-Buena Vista Union, (661) 831-8331,K-8,"Bakersfield, CA 93313-2029",4200 Ashe Road
http://www.pvpusd.net,pvpusd.net,Palos Verdes Peninsula Unified School District, (310) 378-9966,PK-12,"Palos Verdes Estates, CA 90274-1277",375 Via Almar
http://www.tcoe.org/districts/paloverde.shtm,tcoe.org,Palo Verde Union Elementary, (559) 688-0648,K-8,"Tulare, CA 93274-9529",9637 Avenue 196
http://www.pvusd.us,pvusd.us,Palo Verde Unified, (760) 922-4164,K-12,"Blythe, CA 92225-1703",295 North First Street
http://www.pausd.org,pausd.org,Palo Alto Unified, (650) 329-3700,K-12,"Palo Alto, CA 94306-1005",25 Churchill Avenue
http://www.palmdalesd.org,palmdalesd.org,Palmdale Elementary School District, (661) 947-7191,K-12,"Palmdale, CA 93550-3419",39139 10th Street East
http://www.psusd.us,psusd.us,Palm Springs Unified School District, (760) 416-6000,K-12,"Palm Springs, CA 92262-0119",980 East Tahquitz Canyon Way
http://www.palermoschools.org,palermoschools.org,Palermo Union Elementary, (530) 533-4842,K-8,"Palermo, CA 95968-9700",7390 Bulldog Way
http://www.pvusd.net,pvusd.net,Pajaro Valley Unified School District, (831) 786-2100,K-12,"Watsonville, CA 95076-1300",294 Green Valley Road
http://www.pacificasd.org,pacificasd.org,Pacifica, (650) 738-6600,PK-8,"Pacifica, CA 94044-3052",375 Reina Del Mar Avenue
http://www.pacificunion.k12.ca.us,pacificunion.k12.ca.us,Pacific Union Elementary, (559) 834-2533,K-8,"Fresno, CA 93725-9630",2065 East Bowles Avenue
http://bigsurunified.org,bigsurunified.org,Pacific Unified, (805) 927-4507,K-12,"Big Sur, CA 93920-9555",69325 Highway 1
http://www.pgusd.org,pgusd.org,Pacific Grove Unified, (831) 646-6520,K-12,"Pacific Grove, CA 93950-4900",435 Hillcrest Avenue
http://www.pacific.santacruz.k12.ca.us,pacific.santacruz.k12.ca.us,Pacific Elementary, (831) 425-7002,PK-6,"Davenport, CA 95017-1007",50 Ocean Street
http://www.pacheco.k12.ca.us,pacheco.k12.ca.us,Pacheco Union Elementary School District, (530) 224-4599,K-8,"Redding, CA 96002-4069",7424 Pacheco School Road
http://www.ouhsd.k12.ca.us,ouhsd.k12.ca.us,Oxnard Union High School District, (805) 385-2500,K-12,"Oxnard, CA 93030-5212",309 South K Street
http://www.oxnardsd.org,oxnardsd.org,Oxnard School District, (805) 385-1501,PK-8,"Oxnard, CA 93030-7442",1051 South A Street
http://www.ovusd.org,ovusd.org,Owens Valley Unified, (760) 878-2405,K-12,"Independence, CA 93526-0605",202 South Clay Street
http://www.tcoe.net/districts/outsidecreek.shtm,tcoe.net,Outside Creek Elementary, (559) 747-0710,K-8,"Visalia, CA 93292-9740",26452 Road 164
http://www.pleasant-valley-school.org,pleasant-valley-school.org,Pleasant Valley Joint Union Elementary, (805) 467-3453,K-8,"San Miguel, CA 93451-9576",2025 Ranchita Canyon Road
http://www.pvsd.k12.ca.us/pvsd/default.htm,pvsd.k12.ca.us,Pleasant Valley, (805) 482-2763,PK-8,"Camarillo, CA 93010-4835",600 Temple Avenue
http://www.prsd.k12.ca.us,prsd.k12.ca.us,Pleasant Ridge Union Elementary School District, (530) 268-2800,K-8,"Grass Valley, CA 95949-7706",22580 Kingston Lane
http://www.pgroveschool.org,pgroveschool.org,Pleasant Grove Joint Union, (916) 655-3235,K-8,"Pleasant Grove, CA 95668-9723",3075 Howsley Road
http://www.plazaschool.org,plazaschool.org,Plaza Elementary, (530) 865-1250,K-8,"Orland, CA 95963-9777",7322 County Road 24
http://www.planada.org,planada.org,Planada Elementary, (209) 382-0756,PK-8,"Planada, CA 95365-0236",161 South Plainsburg Road
http://www.plainsburg.k12.ca.us,plainsburg.k12.ca.us,Plainsburg Union Elementary, (209) 389-4707,K-8,"Merced, CA 95341-9557",3708 South Plainsburg Road
http://www.pusd.k12.ca.us,pusd.k12.ca.us,Placerville Union Elementary, (530) 622-7216,K-8,"Placerville, CA 95667-5713",1032 Thompson Way
http://www.puhsd.k12.ca.us,puhsd.k12.ca.us,Placer Union High, (530) 886-4400,9-12,"Auburn, CA 95603-9596",13000 New Airport Road
http://www.phusd.k12.ca.us,phusd.k12.ca.us,Placer Hills Union Elementary School District, (530) 878-2606,K-8,"Meadow Vista, CA 95722-0379",16801 Placer Hills Road
http://www.placercoe.k12.ca.us,placercoe.k12.ca.us,Placer County Office Of Education, (530) 889-8020,K-12,"Auburn, CA 95603-3720",360 Nevada Street
http://www.pylusd.org,pylusd.org,Placentia-Yorba Linda Unified School District, (714) 986-7000,K-12,"Placentia, CA 92870-5302",1301 East Orangethorpe Avenue
http://www.pixley.k12.ca.us,pixley.k12.ca.us,Pixley Union Elementary, (559) 757-5207,K-8,"Pixley, CA 93256-1016",300 North School Street
http://www.pittsburg.k12.ca.us,pittsburg.k12.ca.us,Pittsburg Unified, (925) 473-2300,K-12,"Pittsburg, CA 94565-3830",2000 Railroad Avenue
http://pioneer.bcoe.butte.k12.ca.us,pioneer.bcoe.butte.k12.ca.us,Pioneer Union Elementary, (530) 589-1633,K-8,"Berry Creek, CA 95916-9724",286 Rockerfeller Road
http://www.pousd.org,pousd.org,Piner-Olivet Union Elementary, (707) 522-3000,K-12,"Santa Rosa, CA 95403-1919",3450 Coffey Lane
http://www.pineridge.k12.ca.us,pineridge.k12.ca.us,Pine Ridge Elementary, (559) 841-2444,K-8,"Auberry, CA 93602-9721",45828 Auberry Road
http://www.pierce.k12.ca.us,pierce.k12.ca.us,Pierce Joint Unified, (530) 476-2892,K-12,"Arbuckle, CA 95912",540 A Sixth Street
http://www.piedmont.k12.ca.us,piedmont.k12.ca.us,Piedmont City Unified, (510) 594-2600,PK-12,"Piedmont, CA 94611-4047",760 Magnolia Avenue
http://www.petalumacityschools.org,petalumacityschools.org,Petaluma Joint Union High, (707) 778-4795,K-12,"Petaluma, CA 94952-2567",200 Douglas Street
http://www.petalumacityschools.org,petalumacityschools.org,Petaluma City Elementary School District, (707) 778-4813,K-8,"Petaluma, CA 94952-2567",200 Douglas Street
http://www.puhsd.org,puhsd.org,Perris Union High, (951) 943-6369,5-12,"Perris, CA 92570-2124",155 East Fourth Street
http://www.perris.k12.ca.us,perris.k12.ca.us,Perris Elementary, (951) 657-3118,K-8,"Perris, CA 92570-2113",143 East First Street
http://www.pennvalleyschools.k12.ca.us,pennvalleyschools.k12.ca.us,Penn Valley Union Elementary, (530) 432-7311,PK-12,"Penn Valley, CA 95946",14806 Pleasant Valley Road
http://www.humboldt.k12.ca.us/peninsula_sd,humboldt.k12.ca.us,Peninsula Union, (707) 443-2731,K-8,"Samoa, CA 95564-0175",909 Vance Avenue
http://www.patterson.k12.ca.us,patterson.k12.ca.us,Patterson Joint Unified, (209) 895-7700,K-12,"Patterson, CA 95363-0547",510 Keystone Boulevard
http://www.rescueusd.org,rescueusd.org,Rescue Union Elementary, (530) 677-4461,K-8,"Rescue, CA 95672-9608",2390 Bass Lake Road
http://www.rsusd.net,rsusd.net,Reef-Sunset Unified, (559) 386-9083,K-12,"Avenal, CA 93204-1425",205 North Park Avenue
http://www.rcesd.tehama.k12.ca.us,rcesd.tehama.k12.ca.us,Reeds Creek Elementary, (530) 527-6006,K-8,"Red Bluff, CA 96080-9467",18335 Johnson Road
http://www.reedschools.org,reedschools.org,Reed Union Elementary, (415) 381-1112,K-8,"Tiburon, CA 94920",277-A Karen Way
http://www.rcsdk8.net,rcsdk8.net,Redwood City Elementary School District, (650) 423-2200,K-8,"Redwood City, CA 94063-1727",750 Bradford Street
http://www.rbusd.org,rbusd.org,Redondo Beach Unified School District, (310) 379-5449,K-12,"Redondo Beach, CA 90278-3999",1401 Inglewood Avenue
http://www.redlands.k12.ca.us,redlands.k12.ca.us,Redlands Unified School District, (909) 307-5300,K-12,"Redlands, CA 92374-2234",20 West Lugonia Avenue
http://www.reddingschools.net/home,reddingschools.net,Redding Elementary, (530) 225-0011,PK-12,"Redding, CA 96001-4535",5885 East Bonnyview Road
http://www.rbuesd.org,rbuesd.org,Red Bluff Union Elementary, (530) 527-7200,K-8,"Red Bluff, CA 96080-4514","1755 Airport Boulevard, Adminstration Building"
http://www.tcde.tehama.k12.ca.us/redbluffjuhsd.html,tcde.tehama.k12.ca.us,Red Bluff Joint Union High, (530) 529-8700,7-12,"Red Bluff, CA 96080-2599",1525 Douglass Street
http://www.rkusd.k12.ca.us,rkusd.k12.ca.us,Raymond-Knowles Union Elementary, (559) 689-3336,K-8,"Raymond, CA 93653-0047",31828 Road 600
http://www.ravenswoodschools.org,ravenswoodschools.org,Ravenswood City Elementary, (650) 329-2800,PK-12,"East Palo Alto, CA 94303-1703",2120 Euclid Avenue
,,Ravendale-Termo Elementary, (530) 257-8200,K-12,"Termo, CA 96132-7126",709-855 Termo-Grasshopper Road
http://rsfschool.net,rsfschool.net,Rancho Santa Fe Elementary, (858) 756-1141,PK-8,"Rancho Santa Fe, CA 92067-0809",5927 La Granada
http://www.ramonausd.net,ramonausd.net,Ramona City Unified School District, (760) 787-2007,K-12,"Ramona, CA 92065-2348",720 Ninth Street
http://www.raisincity.k12.ca.us,raisincity.k12.ca.us,Raisin City Elementary, (559) 233-0128,K-12,"Raisin City, CA 93652-0069",6425 West Bowles Avenue
http://www.pjusd.org,pjusd.org,Princeton Joint Unified School District, (530) 439-2261,K-12,"Princeton, CA 95970",473 State Street
http://www.powayusd.com,powayusd.com,Poway Unified School District, (858) 521-2800,K-12,"San Diego, CA 92128-3406",15250 Avenue Of Science
http://www.mcoe.us/d/schools/pvcusd,mcoe.us,Potter Valley Community Unified, (707) 743-2101,K-12,"Potter Valley, CA 95469-0219",10401 Main Street
http://www.pvsd.net,pvsd.net,Portola Valley Elementary, (650) 851-1777,K-8,"Portola Valley, CA 94028-8040",4575 Alpine Road
http://www.portervilleschools.org,portervilleschools.org,Porterville Unified, (559) 793-2400,K-12,"Porterville, CA 93257-2029",600 West Grand Avenue
http://www.popevalleyusd.org,popevalleyusd.org,Pope Valley Union Elementary, (707) 965-2402,K-8,"Pope Valley, CA 94567-0167",6200 Pope Valley Road
http://www.pond.k12.ca.us,pond.k12.ca.us,Pond Union Elementary, (661) 792-2545,K-8,"Pond, CA 93280-0927",29585 Pond Road
http://www.pomona.k12.ca.us,pomona.k12.ca.us,Pomona Unified School District, (909) 397-4800,PK-12,"Pomona, CA 91766-3325",800 South Garey Avenue
http://www.ppesd.org,ppesd.org,Pollock Pines Elementary, (530) 644-5416,K-8,"Pollock Pines, CA 95726-9608",2701 Amber Trail
http://www.pointarenaschools.org,pointarenaschools.org,Point Arena Joint Union High, (707) 882-2803,9-12,"Point Arena, CA 95468",45 Lake Street
http://www.pcoe.k12.ca.us,pcoe.k12.ca.us,Plumas Unified School District, (530) 283-6500,K-12,"Quincy, CA 95971-6009",1446 East Main Street
http://www.plusd.org,plusd.org,Plumas Lake Elementary, (530) 743-4428,K-8,"Plumas Lake, CA 95961-8827",2743 Plumas School Road
http://www.tcoe.net/districts/rockford.shtm,tcoe.net,Rockford Elementary, (559) 784-5406,K-8,"Porterville, CA 93257-9318",14983 Road 208
http://www.robla.k12.ca.us,robla.k12.ca.us,Robla Elementary, (916) 991-1728,K-12,"Sacramento, CA 95838-1633",5248 Rose Street
http://www.robertsferry.k12.ca.us,robertsferry.k12.ca.us,Roberts Ferry Union Elementary, (209) 874-2331,K-8,"Waterford, CA 95386-9501",101 Roberts Ferry Road
http://www.rusd.k12.ca.us,rusd.k12.ca.us,Riverside Unified School District, (951) 788-7135,PK-12,"Riverside, CA 92516-2800",3380 14th Street
,,Riverside County Office Of Education Rop, (909) 826-6797,9-12,"Riverside, CA 92501",3939 13th Street
http://www.rcoe.us,rcoe.us,Riverside County Office Of Education, (951) 826-6530,PK-12,"Riverside, CA 92502-0868",3939 13th Street
http://www.rjusd.org,rjusd.org,Riverdale Joint Unified School District, (559) 867-8200,K-12,"Riverdale, CA 93656-9272",3160 West Mount Whitney Avenue
http://www.riverbank.k12.ca.us,riverbank.k12.ca.us,Riverbank Unified, (209) 869-2538,K-12,"Riverbank, CA 95367-2345",6715 Seventh Street
http://riverdelta.org,riverdelta.org,River Delta Joint Unified, (707) 374-1700,K-12,"Rio Vista, CA 94571-1651",445 Montezuma Street
http://www.riponusd.net,riponusd.net,Ripon Unified, (209) 599-2131,PK-12,"Ripon, CA 95366-2404",304 North Acacia Avenue
http://www.rio.k12.ca.us,rio.k12.ca.us,Rio Elementary, (805) 485-3111,K-8,"Oxnard, CA 93036-1309",2500 East Vineyard Avenue
http://www.riodellschools.net,riodellschools.net,Rio Dell Elementary, (707) 764-5694,K-8,"Rio Dell, CA 95562-1323",95 Center Street
http://www.rbgusd.k12.ca.us,rbgusd.k12.ca.us,Rio Bravo-Greeley Union Elementary, (661) 589-2696,K-8,"Bakersfield, CA 93314-8721",6521 Enos Lane
http://www.rvusd.org,rvusd.org,Rincon Valley Union Elementary, (707) 542-7375,PK-8,"Santa Rosa, CA 95405-7020",1000 Yulupa Avenue
http://www.rimsd.k12.ca.us,rimsd.k12.ca.us,Rim Of The World Unified, (909) 336-2031,PK-12,"Blue Jay, CA 92317",27315 North Bay Road
http://www.richmondelementary.com,richmondelementary.com,Richmond Elementary, (530) 257-2338,K-8,"Susanville, CA 96130-5026","700-585 Richmond Road, East"
http://www.richland.k12.ca.us,richland.k12.ca.us,Richland Union Elementary, (661) 746-8600,PK-8,"Shafter, CA 93263-1967",300 N. Valley
http://www.richgrove.org,richgrove.org,Richgrove Elementary, (661) 725-2424,K-8,"Richgrove, CA 93261-0540",20812 Grove Drive
http://www.richfieldschool.org,richfieldschool.org,Richfield Elementary, (530) 824-3354,K-8,"Corning, CA 96021-9771",23875 River Road
http://www.rialto.k12.ca.us,rialto.k12.ca.us,Rialto Unified, (909) 820-7700,K-12,"Rialto, CA 92376-3530",182 East Walnut Avenue
,,Plumas County Rop, (530) 283-6500,11-12,"Quincy, CA 95971",50 Church Street
http://www.pcoe.k12.ca.us,pcoe.k12.ca.us,Plumas County Office Of Education, (530) 283-6500,K-12,"Quincy, CA 95971-6009",1446 East Main Street
http://www.sduhsd.net,sduhsd.net,San Dieguito Union High, (760) 753-6491,7-12,"Encinitas, CA 92024-3357",710 Encinitas Boulevard
http://www.sandi.net,sandi.net,San Diego Unified School District, (619) 725-8000,PK-12,"San Diego, CA 92103-2682",4100 Normal Street
http://www.sdcoe.net,sdcoe.net,San Diego County Rop, (858) 292-3514,Ungraded,"San Diego, CA 92111",6401 Linda Vista Road
http://www.sdcoe.net,sdcoe.net,San Diego County Office Of Education, (858) 292-3500,PK-12,"San Diego, CA 92111-7319",6401 Linda Vista Road
,,San Diego Community College School District, (619) 388-6500,Ungraded,"San Diego, CA 92108",3375 Camino Del Rio South
http://www.sancarlos.k12.ca.us,sancarlos.k12.ca.us,San Carlos Elementary, (650) 508-7333,PK-8,"San Carlos, CA 94070-4129","1200 Industrial Road, Unit 9"
http://www.sbpsd.k12.ca.us,sbpsd.k12.ca.us,San Bruno Park Elementary School District, (650) 624-3100,"K-5, 7-9","San Bruno, CA 94066-4298",500 Acacia Avenue
,,San Bernardino County Rop, (909) 252-4559,9-12,"San Bernardino, CA 92408",144 North Mountain View Avenue
http://www.sbcss.k12.ca.us,sbcss.k12.ca.us,San Bernardino County Office Of Education, (909) 386-2704,K-12,"San Bernardino, CA 92415-0020",601 North E Street
http://www.sbcusd.com,sbcusd.com,San Bernardino City Unified School District, (909) 381-1100,K-12,"San Bernardino, CA 92410-3017",777 North F Street
http://www.sbhsd.k12.ca.us,sbhsd.k12.ca.us,San Benito High, (831) 637-5831,9-12,"Hollister, CA 95023-4708",1220 Monterey Street
http://www.sbcoe.org,sbcoe.org,San Benito County Office Of Education, (831) 637-5393,"PK, 7-12","Hollister, CA 95023-3841",460 Fifth Street
http://sausd-k12-pt.schoolloop.com/,sausd-k12-pt.schoolloop.com,San Ardo Union Elementary, (831) 627-2520,K-8,"San Ardo, CA 93450-0170",62428 Center Street
http://schools.monterey.k12.ca.us/~santonio/,schools.monterey.k12.ca.us,San Antonio Union Elementary, (831) 385-3051,K-8,"Lockwood, CA 93932-5000",67550 Lockwood/Jolon Road
,,San Antonio Rop, (909) 469-2304,K-12,"Pomona, CA 91768",605 North Park Avenue
http://www.salinas.k12.ca.us,salinas.k12.ca.us,Salinas Union High School District, (831) 796-7000,7-12,"Salinas, CA 93901-1624",431 West Alisal Street
http://www.salinascity.k12.ca.us/,salinascity.k12.ca.us,Salinas City Elementary, (831) 753-5600,K-6,"Salinas, CA 93901-1624",840 South Main Street
http://www.salida.k12.ca.us,salida.k12.ca.us,Salida Union Elementary, (209) 545-0339,K-8,"Salida, CA 95368-9226",4801 Sisk Road
http://www.sthelena.k12.ca.us,sthelena.k12.ca.us,Saint Helena Unified, (707) 967-2708,K-12,"St. Helena, CA 94574-2159",465 Main Street
http://www.svusd.k12.ca.us,svusd.k12.ca.us,Saddleback Valley Unified, (949) 586-1234,K-9,"Mission Viejo, CA 92691-3142",25631 Peter A. Hartman Way
,,Sacramento County Rop, (916) 228-2463,9-12,"Mather Afb, CA 95655",10170 Missile Way
http://www.scoe.net,scoe.net,Sacramento County Office Of Education, (916) 228-2500,K-12,"Mather, CA 95655-9003",10474 Mather Boulevard
http://www.scusd.edu,scusd.edu,Sacramento City Unified School District, (916) 643-9000,K-12,"Sacramento, CA 95824-4528",5735 47th Avenue
http://www.rowlandschools.org,rowlandschools.org,Rowland Unified School District, (626) 965-2541,PK-12,"Rowland Heights, CA 91748-2945",1830 South Nogales Street
http://www.srvusd.net,srvusd.net,San Ramon Valley Unified School District, (925) 552-2933,K-12,"Danville, CA 94526-4331",699 Old Orchard Drive
http://www.srcs.org,srcs.org,San Rafael City High, (415) 492-3233,9-12,"San Rafael, CA 94903-3500",310 Nova Albion Way
http://www.srcs.org,srcs.org,San Rafael City Elementary School District, (415) 492-3233,PK-8,"San Rafael, CA 94903-3523",310 Nova Albion Way
http://www.sanpasqual.k12.ca.us,sanpasqual.k12.ca.us,San Pasqual Valley Unified, (760) 572-0222,K-12,"Winterhaven, CA 92283-9801","Route 1, 676 Baseline Road"
http://www.sanpasqualunion.net,sanpasqualunion.net,San Pasqual Union Elementary, (760) 745-4931,K-8,"Escondido, CA 92027-6700",15305 Rockwood Road
http://www.sanmiguelschools.org,sanmiguelschools.org,San Miguel Joint Union, (805) 467-3216,PK-8,"San Miguel, CA 93451-9107",1601 L Street
http://www.smfcsd.net,smfcsd.net,San Mateo-Foster City, (650) 312-7348,K-8,"Foster City, CA 94404-1107",1170 Chess Drive
http://www.smuhsd.org,smuhsd.org,San Mateo Union High School District, (650) 558-2299,9-12,"San Mateo, CA 94401-1795",650 North Delaware Street
,,San Mateo County Rop, (650) 598-2000,11-12,"Redwood City, CA 94065",101 Twin Dolphin Drive
http://www.smcoe.org,smcoe.org,San Mateo County Office Of Education, (650) 802-5300,K-12,"Redwood City, CA 94065-1064",101 Twin Dolphin Drive
http://www.smusd.us,smusd.us,San Marino Unified, (626) 299-7000,K-12,"San Marino, CA 91108-2594",1665 West Drive
http://www.smusd.org,smusd.org,San Marcos Unified School District, (760) 752-1299,K-12,"San Marcos, CA 92069-3712","255 Pico Avenue, Suite 250"
http://www.slocoe.org,slocoe.org,San Luis Obispo County Office Of Education, (805) 543-7732,K-12,"San Luis Obispo, CA 93405-7816",3350 Education Drive
http://www.slcusd.org,slcusd.org,San Luis Coastal Unified, (805) 549-1200,PK-12,"San Luis Obispo, CA 93401-3062",1500 Lizzie Street
http://sanlucasusd-ca.schoolloop.com/,sanlucasusd-ca.schoolloop.com,San Lucas Union Elementary, (831) 382-4426,K-8,"San Lucas, CA 93954-9999",53675 San Benito Street
http://www.slvusd.org,slvusd.org,San Lorenzo Valley Unified, (831) 336-5194,K-12,"Ben Lomond, CA 95005-9403",325 Marion Avenue
